Player,Tm,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
Reggie Bullock,LAC,9.85,0.95,2.5,0.39049999999999996,0.55,1.65,0.34299999999999997,0.4,0.8500000000000001,0.48549999999999993,0.5055,0.2,0.2,0.789,0.15,1.3,1.4500000000000002,0.25,0.30000000000000004,0.05,0.25,0.6499999999999999,2.6500000000000004,14.765
Bill Curley,MIN,11.95,1.15,2.55,0.44399999999999995,0.0,0.1,0.1,1.15,2.4,0.45899999999999996,0.4475,0.35,0.44999999999999996,0.7655000000000001,0.8,1.2,2.0,0.4,0.4,0.2,0.3,2.45,2.6500000000000004,12.280000000000001
Greg Kite,ORL,17.075,1.075,2.4,0.43775000000000003,0.0,0.0,0.0,1.075,2.4,0.43975,0.43775000000000003,0.475,0.8999999999999999,0.5015000000000001,1.575,3.0,4.55,0.39999999999999997,0.24999999999999997,0.6,0.775,2.675,2.65,9.75
Dennis Hopson,CHI,8.45,1.1,2.5,0.46299999999999997,0.0,0.05,0.1,1.1,2.45,0.4655,0.46399999999999997,0.45,0.7,0.33149999999999996,0.4,0.5,0.9,0.55,0.45,0.1,0.5,1.15,2.65,14.584999999999999
DeMarre Carroll,TOT,9.35,1.05,2.7,0.37149999999999994,0.15,0.4,0.184,0.9,2.3,0.376,0.38799999999999996,0.4,0.44999999999999996,0.9375,0.7,0.75,1.4500000000000002,0.55,0.3,0.05,0.25,0.95,2.65,16.38
Doug Christie,NYK,8.05,0.95,2.5,0.353,0.25,0.7,0.3345,0.7000000000000001,1.7999999999999998,0.365,0.39899999999999997,0.44999999999999996,0.7,0.6955,0.3,0.9500000000000001,1.3,0.9,0.35,0.1,0.9500000000000001,1.65,2.65,12.685
Rex Walters,MIA,10.933333333333332,1.0,2.3333333333333335,0.4426666666666667,0.26666666666666666,0.7333333333333334,0.3136666666666667,0.7333333333333334,1.5666666666666667,0.498,0.4936666666666667,0.5,0.6,0.798,0.20000000000000004,0.9,1.1333333333333333,1.5,0.2333333333333333,0.06666666666666667,0.7999999999999999,1.2666666666666666,2.6333333333333333,14.519999999999998
Kennard Winchester,HOU,7.5,1.1333333333333335,2.733333333333333,0.39066666666666666,0.06666666666666667,0.26666666666666666,0.20366666666666666,1.0666666666666667,2.466666666666667,0.4026666666666667,0.40066666666666667,0.3,0.4333333333333333,0.517,0.3,0.43333333333333335,0.7666666666666666,0.2333333333333333,0.19999999999999998,0.16666666666666666,0.3,0.8000000000000002,2.6333333333333333,14.796666666666667
William Avery,MIN,8.6,0.9333333333333332,2.966666666666667,0.32666666666666666,0.26666666666666666,1.1666666666666667,0.2426666666666667,0.6666666666666666,1.8333333333333333,0.38166666666666665,0.373,0.4666666666666666,0.6666666666666666,0.7096666666666667,0.10000000000000002,0.5333333333333333,0.7000000000000001,1.4000000000000001,0.2333333333333333,0.03333333333333333,0.7333333333333334,0.8333333333333334,2.6333333333333333,15.603333333333333
Anthony Goldwire,MIN,13.2,1.0,2.8,0.35700000000000004,0.4,1.2,0.33299999999999996,0.6,1.6,0.375,0.429,0.2,0.2,1.0,0.2,1.0,1.2,2.0,0.6,0.0,0.4,1.0,2.6,15.13
Bruno Caboclo,SAC,10.0,0.9,2.9,0.31,0.3,1.5,0.2,0.6,1.4,0.429,0.36200000000000004,0.5,0.6,0.833,0.7,1.4,2.1,0.3,0.2,0.4,0.4,0.7,2.6,16.55
Yuta Watanabe,MEM,11.6,1.0,3.4,0.294,0.1,1.1,0.125,0.9,2.3,0.371,0.314,0.5,0.7,0.7,0.3,1.8,2.1,0.5,0.3,0.1,0.4,0.7,2.6,13.27
C.J. Williams,MIN,8.5,1.1,2.3,0.486,0.3,1.1,0.313,0.8,1.3,0.632,0.557,0.0,0.1,0.0,0.1,0.5,0.5,0.8,0.4,0.0,0.3,1.1,2.6,15.79
Kenny Smith,DET,7.1,0.9,2.2,0.4,0.6,1.1,0.5,0.3,1.1,0.3,0.525,0.2,0.2,1.0,0.0,0.6,0.6,1.1,0.1,0.0,0.3,0.2,2.6,21.01
Mike Higgins,DEN,6.4,0.6,1.6,0.375,0.0,0.0,0.0,0.6,1.6,0.375,0.375,1.4,1.6,0.875,0.2,0.4,0.6,0.4,0.2,0.0,0.2,0.2,2.6,21.89
Josh Magette,ATL,12.0,0.8,2.6,0.326,0.4,1.2,0.364,0.4,1.3,0.292,0.413,0.4,0.4,1.0,0.1,0.9,1.1,3.2,0.4,0.1,0.5,0.9,2.6,18.13
Justin Harper,DET,7.0,0.8,2.0,0.4,0.8,1.8,0.444,0.0,0.2,0.0,0.6,0.2,0.4,0.5,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.6,2.6,14.28
Tony Wroten,MEM,7.8,0.9,2.5,0.384,0.1,0.5,0.25,0.8,2.0,0.414,0.40700000000000003,0.6,0.8,0.7240000000000001,0.4,0.4,0.8,1.2,0.2,0.1,0.8,1.0,2.6,16.2
Eric Williams,SAS,5.5,0.9,2.1,0.441,0.5,1.1,0.47100000000000003,0.4,1.1,0.41200000000000003,0.5589999999999999,0.3,0.4,0.5710000000000001,0.1,0.8,0.9,0.4,0.1,0.0,0.3,0.4,2.6,23.25
Danny Manning,DET,6.8,1.0,2.5,0.406,0.2,0.6,0.375,0.8,1.8,0.41700000000000004,0.45299999999999996,0.4,0.5,0.833,0.5,0.8,1.4,0.5,0.7,0.2,0.5,0.8,2.6,24.56
Stuart Gray,CHH,11.9,1.0,2.1,0.46299999999999997,0.0,0.1,0.0,1.0,2.1,0.475,0.46299999999999997,0.6,1.0,0.6409999999999999,1.0,2.4,3.4,0.4,0.3,0.6,0.5,1.6,2.6,15.64
Jared Cunningham,CLE,8.9,0.8,2.3,0.35200000000000004,0.3,0.8,0.313,0.6,1.5,0.373,0.40700000000000003,0.8,1.2,0.625,0.1,0.7,0.7,0.5,0.3,0.1,0.5,0.9,2.6,14.5
Darrell Walker,CHI,13.1,1.1,2.8,0.40299999999999997,0.0,0.0,0.0,1.1,2.8,0.40299999999999997,0.40299999999999997,0.4,0.7,0.5,0.6,0.8,1.4,1.6,0.8,0.1,0.4,1.8,2.6,15.01
Anthony Goldwire,WAS,6.8,0.8,1.4,0.5710000000000001,0.2,0.2,1.0,0.6,1.2,0.5,0.643,0.8,1.0,0.8,0.0,0.6,0.6,0.2,0.0,0.0,0.8,0.2,2.6,12.49
Jeremy Lin,GSW,9.8,1.0,2.5,0.389,0.0,0.2,0.2,0.9,2.3,0.40299999999999997,0.396,0.7,0.9,0.76,0.4,0.8,1.2,1.4,1.1,0.3,0.6,1.1,2.6,21.71
James Cotton,SEA,4.800000000000001,0.75,2.05,0.357,0.0,0.35,0.0,0.75,1.7,0.4355,0.357,1.1,1.4,0.8055,0.2,0.6000000000000001,0.85,0.0,0.2,0.05,0.5,0.44999999999999996,2.6,23.435000000000002
Sasha Pavlović,POR,13.5,1.1,3.1,0.353,0.5,1.5,0.3,0.6,1.5,0.40700000000000003,0.429,0.0,0.2,0.16699999999999998,0.2,1.3,1.4,0.8,0.6,0.1,0.4,1.5,2.6,11.99
Troy Murphy,BOS,10.5,0.9,2.2,0.42100000000000004,0.1,0.6,0.1,0.9,1.6,0.536,0.434,0.6,0.8,0.846,0.6,1.6,2.2,0.4,0.5,0.1,0.4,1.1,2.6,15.28
Drew Barry,TOT,9.9,0.9,2.1,0.455,0.4,1.1,0.389,0.5,0.9,0.5329999999999999,0.561,0.3,0.3,0.8,0.0,0.8,0.8,2.1,0.1,0.0,0.8,1.4,2.6,13.5
Carlton McKinney,LAC,14.9,1.1,4.6,0.25,0.0,0.1,0.0,1.1,4.4,0.258,0.25,0.3,0.6,0.5,0.6,1.1,1.7,1.0,0.9,0.1,1.0,2.1,2.6,9.5
Charles O'Bannon,DET,8.5,1.1,2.7,0.403,0.0,0.1,0.0,1.1,2.6500000000000004,0.415,0.403,0.4,0.45,0.9,0.75,0.75,1.5,0.6499999999999999,0.2,0.1,0.35,0.85,2.6,18.25
Lonnie Walker,SAS,6.9,0.9,2.7,0.348,0.3,0.8,0.385,0.6,1.9,0.33299999999999996,0.402,0.5,0.6,0.8,0.0,1.0,1.0,0.5,0.4,0.2,0.2,0.4,2.6,22.92
James Collins,LAC,4.5,0.9,2.4,0.382,0.4,0.9,0.45,0.5,1.5,0.34299999999999997,0.46399999999999997,0.3,0.6,0.5710000000000001,0.3,0.3,0.6,0.1,0.3,0.1,0.3,0.5,2.6,27.83
Robert Reid,POR,7.1,1.1,2.8,0.39399999999999996,0.1,0.3,0.33299999999999996,1.0,2.5,0.4,0.409,0.3,0.7,0.5,0.1,0.6,0.7,0.7,0.2,0.2,0.1,1.4,2.6,19.41
Rafael Araújo,UTA,8.9,1.0,2.3,0.415,0.0,0.0,0.0,1.0,2.3,0.415,0.415,0.6,1.0,0.621,0.8,1.6,2.4,0.4,0.2,0.1,0.6,1.4,2.6,15.66
Melvin Sanders,SAS,7.1,1.0,2.1,0.485,0.1,0.2,0.667,0.9,1.9,0.467,0.515,0.4,0.6,0.7,0.3,1.2,1.4,0.2,0.3,0.0,0.5,1.3,2.6,15.74
Deonte Burton,OKC,7.5,1.0,2.6,0.402,0.3,0.8,0.29600000000000004,0.8,1.7,0.455,0.451,0.3,0.4,0.667,0.1,0.8,0.9,0.3,0.2,0.3,0.3,1.0,2.6,17.21
Tree Rollins,CLE,14.0,1.2,2.6,0.456,0.0,0.0,0.0,1.2,2.6,0.46,0.456,0.2,0.3,0.688,1.2,2.0,3.2,0.5,0.3,1.1,0.7,1.7,2.6,14.08
Žarko Paspalj,SAS,6.5,1.0,2.8,0.342,0.0,0.0,0.0,1.0,2.8,0.34600000000000003,0.342,0.6,0.8,0.818,0.5,0.5,1.1,0.4,0.1,0.3,0.8,1.3,2.6,16.08
Popeye Jones,DEN,8.3,1.1,2.6,0.423,0.1,0.1,0.667,1.1,2.5,0.41600000000000004,0.433,0.4,0.5,0.737,1.0,1.6,2.6,0.5,0.1,0.2,0.3,1.3,2.6,20.68
Joe Courtney,SAS,9.6,1.0,3.2,0.313,0.0,0.0,0.0,1.0,3.2,0.313,0.313,0.6,1.0,0.6,0.8,0.6,1.4,0.0,0.0,0.0,0.4,1.2,2.6,11.4
Kostas Papanikolaou,DEN,11.3,0.9,2.5,0.364,0.4,1.2,0.313,0.5,1.3,0.41200000000000003,0.439,0.3,0.5,0.643,0.3,1.2,1.5,0.6,0.5,0.2,0.8,0.9,2.6,12.1
Avery Johnson,SEA,10.8,1.0,2.7,0.387,0.0,0.1,0.25,1.0,2.6,0.391,0.391,0.5,0.8,0.725,0.4,0.4,0.8,3.1,0.5,0.0,0.9,1.0,2.6,18.3
Othyus Jeffers,UTA,5.2,0.9,2.1,0.414,0.0,0.0,0.0,0.9,2.1,0.414,0.414,0.9,1.4,0.684,0.6,0.8,1.4,0.1,0.3,0.0,0.4,0.7,2.6,26.75
Andrew Nicholson,TOT,9.0,1.1,2.9,0.387,0.1,0.7,0.185,1.0,2.2,0.452,0.41,0.2,0.4,0.643,0.4,1.2,1.6,0.3,0.4,0.2,0.4,1.4,2.6,14.95
Vladimir Stepania,POR,10.8,1.0,2.5,0.41700000000000004,0.0,0.0,0.0,1.0,2.5,0.41700000000000004,0.41700000000000004,0.5,0.9,0.611,1.2,1.8,3.0,0.5,0.3,0.4,0.5,1.5,2.6,16.43
Benoit Benjamin,PHI,9.8,0.9500000000000001,2.05,0.41150000000000003,0.0,0.0,0.0,0.9500000000000001,2.05,0.41150000000000003,0.41150000000000003,0.7,1.05,0.3165,0.9,1.65,2.55,0.2,0.15,0.15,0.7,1.45,2.6,10.33
Sean Singletary,PHO,9.4,0.9,2.8,0.324,0.3,0.8,0.4,0.6,2.1,0.29600000000000004,0.37799999999999995,0.5,0.5,1.0,0.4,0.8,1.2,0.9,0.5,0.0,0.4,1.1,2.6,16.97
Rafer Alston,MIL,11.066666666666668,1.0333333333333334,3.1999999999999997,0.329,0.26666666666666666,0.9,0.287,0.7666666666666666,2.3000000000000003,0.3426666666666667,0.37366666666666665,0.23333333333333336,0.3666666666666667,0.6876666666666668,0.16666666666666666,0.8666666666666666,1.0333333333333334,2.4333333333333336,0.4666666666666666,0.0,0.8000000000000002,0.8666666666666667,2.6,16.930000000000003
Ron Baker,NYK,13.166666666666666,0.8999999999999999,2.566666666666667,0.3223333333333333,0.3,1.2,0.237,0.5666666666666668,1.3333333333333333,0.4083333333333334,0.38133333333333336,0.5666666666666667,0.7333333333333334,0.751,0.16666666666666666,1.0333333333333334,1.1666666666666667,1.6333333333333335,0.7000000000000001,0.13333333333333333,0.6666666666666666,1.3333333333333333,2.6,13.266666666666666
Anderson Varejão,TOT,9.4,1.0,2.3,0.42700000000000005,0.0,0.0,0.0,1.0,2.3,0.431,0.42700000000000005,0.6,0.9,0.64,0.7,2.0,2.7,0.7,0.3,0.2,0.4,1.3,2.6,18.47
Steve Kerr,ORL,9.4,1.0,2.4,0.429,0.1,0.5,0.25,0.9,1.9,0.47700000000000004,0.455,0.4,0.5,0.909,0.1,0.7,0.8,1.3,0.2,0.0,0.5,0.7,2.6,14.83
Earl Clark,NYK,7.8,0.8,2.3,0.33299999999999996,0.1,0.7,0.16699999999999998,0.7,1.7,0.4,0.35700000000000004,0.9,1.1,0.8,0.2,1.6,1.8,0.2,0.1,0.7,0.1,0.7,2.6,21.55
Patrick O'Bryant,TOT,6.5,1.2,2.2,0.536,0.0,0.1,0.0,1.2,2.1,0.5489999999999999,0.536,0.3,0.5,0.55,0.3,1.4,1.7,0.3,0.2,0.5,0.6,1.6,2.6,19.89
Dave Feitl,HOU,7.2,1.0,2.7,0.371,0.0,0.1,0.0,1.0,2.6,0.38,0.371,0.6,0.8,0.75,0.6,1.4,1.9,0.2,0.1,0.2,0.5,1.0,2.6,18.37
Don MacLean,PHO,8.9,1.1,3.1,0.36700000000000005,0.1,0.4,0.33299999999999996,1.0,2.7,0.37200000000000005,0.38799999999999996,0.3,0.4,0.667,0.4,1.1,1.4,0.5,0.1,0.1,0.5,1.5,2.6,13.19
Steve Kerr,TOT,9.3,1.0,2.3,0.434,0.1,0.5,0.231,0.9,1.8,0.49,0.45899999999999996,0.4,0.5,0.917,0.1,0.8,0.9,1.3,0.2,0.0,0.5,0.7,2.6,15.16
Jamel Thomas,NJN,11.2,1.2,3.8,0.316,0.2,0.6,0.33299999999999996,1.0,3.2,0.313,0.342,0.0,0.0,0.0,0.8,1.0,1.8,0.0,0.6,0.0,1.2,1.2,2.6,9.28
Mike Bibby,NYK,14.3,0.9,3.2,0.282,0.7,2.2,0.318,0.2,1.0,0.205,0.391,0.2,0.2,0.75,0.1,1.4,1.5,2.1,0.5,0.1,0.5,1.2,2.6,14.07
Howard Nathan,ATL,3.0,1.0,1.8,0.556,0.0,0.2,0.0,1.0,1.6,0.625,0.556,0.6,0.8,0.75,0.0,0.0,0.0,0.4,0.6,0.0,1.6,0.4,2.6,22.04
Jerome Allen,DEN,10.0,0.8,3.0,0.284,0.3,1.4,0.20600000000000002,0.6,1.6,0.35,0.331,0.6,1.0,0.6,0.5,0.8,1.3,1.7,0.2,0.2,0.5,0.7,2.6,17.97
Stephen Graham,TOT,8.0,1.0,2.5,0.389,0.1,0.5,0.2,0.9,2.0,0.43200000000000005,0.40700000000000003,0.6,0.7,0.9329999999999999,0.2,1.0,1.2,0.3,0.2,0.1,0.6,1.4,2.6,13.61
Jerome Lane,TOT,12.6,1.0,3.3,0.304,0.0,0.0,0.0,1.0,3.3,0.304,0.304,0.6,1.9,0.33299999999999996,2.3,2.4,4.7,1.2,0.1,0.1,1.0,2.0,2.6,15.76
Richie Frahm,MIN,9.0,1.0,2.6,0.369,0.6,1.9,0.313,0.4,0.7,0.529,0.485,0.1,0.2,0.6,0.1,0.8,0.9,0.6,0.1,0.1,0.2,0.9,2.6,15.5
Jeff Adrien,HOU,7.9,0.9,2.0,0.43799999999999994,0.0,0.0,0.0,0.9,2.0,0.43799999999999994,0.43799999999999994,0.9,1.5,0.583,0.6,2.1,2.8,0.1,0.0,0.3,0.3,1.6,2.6,18.2
Yi Jianlian,DAL,6.8,1.0,2.7,0.37799999999999995,0.1,0.3,0.3,0.9,2.4,0.389,0.396,0.5,0.7,0.667,0.4,1.2,1.6,0.2,0.2,0.3,0.5,0.8,2.6,19.81
Sundiata Gaines,MIN,8.1,0.9,2.8,0.318,0.3,0.8,0.33299999999999996,0.6,2.0,0.313,0.364,0.6,1.3,0.5,0.1,0.6,0.8,0.8,0.4,0.0,0.8,0.5,2.6,15.89
Malcolm Thomas,PHI,11.4,1.1,2.4,0.45,0.0,0.4,0.0,1.1,1.9,0.545,0.45,0.5,0.8,0.6920000000000001,0.9,2.4,3.3,0.4,0.2,0.1,0.8,1.0,2.6,13.61
Mike James,NOH,9.0,1.0,3.05,0.33199999999999996,0.35,0.8,0.527,0.6499999999999999,2.3,0.302,0.389,0.2,0.3,0.75,0.1,0.75,0.8500000000000001,0.65,0.25,0.0,0.35,0.75,2.6,14.48
Bob McCann,DAL,6.2,0.7,2.1,0.33299999999999996,0.0,0.0,0.0,0.7,2.1,0.33299999999999996,0.33299999999999996,1.2,1.4,0.857,0.4,0.8,1.2,0.6,0.2,0.2,0.6,0.7,2.6,22.14
Ish Smith,HOU,11.8,1.1,3.0,0.386,0.1,0.3,0.375,1.0,2.7,0.387,0.40399999999999997,0.3,0.4,0.7,0.2,1.3,1.5,2.3,0.5,0.1,0.9,0.9,2.6,15.71
Reece Gaines,HOU,10.8,1.0,2.7,0.37,0.3,1.2,0.25,0.7,1.5,0.467,0.426,0.3,0.4,0.75,0.0,1.1,1.1,0.3,0.3,0.0,0.4,1.2,2.6,10.58
Antoine Carr,HOU,8.4,1.2,2.9,0.40399999999999997,0.0,0.1,0.0,1.2,2.8,0.41200000000000003,0.40399999999999997,0.3,0.4,0.7140000000000001,0.5,1.2,1.7,0.5,0.1,0.6,0.5,1.7,2.6,16.99
Nick Johnson,HOU,9.4,0.9,2.7,0.34700000000000003,0.2,0.8,0.23800000000000002,0.8,1.9,0.389,0.38,0.6,0.9,0.68,0.5,0.9,1.4,0.4,0.3,0.1,0.7,1.2,2.6,12.99
Anderson Varejão,GSW,8.5,1.0,2.2,0.43799999999999994,0.0,0.0,0.0,1.0,2.2,0.43799999999999994,0.43799999999999994,0.7,1.3,0.552,0.6,1.7,2.3,0.7,0.2,0.2,0.3,1.6,2.6,19.37
Harvey Grant,WAS,13.8,1.2,3.0,0.38299999999999995,0.0,0.1,0.16699999999999998,1.1,2.9,0.389,0.385,0.3,0.5,0.633,0.9,1.7,2.6,0.6,0.4,0.2,0.4,1.4,2.6,13.04
Frank Williams,NYK,10.4,0.8999999999999999,2.6500000000000004,0.329,0.3,0.9500000000000001,0.3375,0.6000000000000001,1.7000000000000002,0.2975,0.396,0.44999999999999996,0.6,0.7605000000000001,0.1,0.75,0.9,1.9000000000000001,0.35,0.1,0.9500000000000001,1.0,2.6,13.555
Patrick McCaw,TOT,13.7,0.9,2.2,0.413,0.3,1.0,0.321,0.6,1.2,0.486,0.484,0.4,0.5,0.867,0.2,1.4,1.7,1.0,0.8,0.1,0.6,1.3,2.6,12.09
Evric Gray,NJN,8.4,0.8,3.0,0.267,0.2,0.8,0.25,0.6,2.2,0.273,0.3,0.8,0.8,1.0,0.2,0.4,0.6,0.4,0.2,0.0,0.6,1.0,2.6,12.29
Marko Jarić,MEM,11.4,0.9,2.7,0.331,0.2,0.5,0.39299999999999996,0.7,2.2,0.316,0.369,0.5,0.8,0.7070000000000001,0.4,0.8,1.2,1.4,0.5,0.2,0.9,1.2,2.6,13.22
Desmond Mason,SAC,13.2,1.0,2.4,0.41700000000000004,0.0,0.0,0.0,1.0,2.4,0.41700000000000004,0.41700000000000004,0.6,0.8,0.75,0.8,1.8,2.6,0.4,0.2,0.2,0.8,1.0,2.6,10.79
John Shasky,DAL,8.9,0.9,2.0,0.44,0.0,0.0,0.0,0.9,2.0,0.44,0.44,0.8,1.4,0.608,1.0,1.3,2.4,0.2,0.2,0.4,0.5,1.3,2.6,17.47
John Amaechi,UTA,10.2,0.85,2.75,0.3195,0.0,0.0,0.0,0.85,2.75,0.3195,0.3195,0.85,1.45,0.5595,0.75,1.05,1.75,0.45,0.2,0.15000000000000002,0.85,1.1,2.6,11.9
Lance Blanks,MIN,10.5,1.1,2.5,0.433,0.2,0.7,0.256,0.9,1.8,0.505,0.47,0.3,0.5,0.625,0.3,0.8,1.1,1.2,0.3,0.1,0.5,1.0,2.6,15.09
Marcus Landry,NYK,6.4,0.9,2.4,0.39,0.5,1.5,0.34600000000000003,0.4,0.9,0.467,0.5,0.2,0.3,0.6,0.3,0.8,1.1,0.0,0.1,0.1,0.4,0.8,2.6,16.95
Maceo Baston,TOR,6.75,1.0,1.65,0.64,0.0,0.0,0.0,1.0,1.65,0.64,0.64,0.55,0.75,0.7665,0.44999999999999996,1.15,1.5499999999999998,0.1,0.2,0.5,0.35,1.15,2.6,20.835
Linton Johnson,TOT,9.333333333333334,1.0666666666666667,2.533333333333333,0.41566666666666663,0.19999999999999998,0.5333333333333333,0.39799999999999996,0.8666666666666666,2.0,0.41933333333333334,0.45399999999999996,0.26666666666666666,0.3666666666666667,0.5556666666666666,0.6666666666666666,1.3,2.0,0.3666666666666667,0.13333333333333333,0.13333333333333333,0.5333333333333333,1.2666666666666666,2.6,13.153333333333334
Jason Collins,MEM,15.7,1.0,1.9,0.508,0.0,0.0,0.0,1.0,1.9,0.517,0.508,0.6,1.2,0.526,0.9,1.9,2.9,0.2,0.4,0.5,0.8,2.7,2.6,8.56
Cartier Martin,CHA,8.1,0.8,2.3,0.364,0.3,1.0,0.303,0.5,1.3,0.409,0.429,0.6,0.8,0.8,0.2,0.8,1.0,0.4,0.2,0.1,0.3,1.0,2.6,15.49
Shawne Williams,DET,8.6,1.0,3.2,0.317,0.2,1.4,0.154,0.8,1.8,0.441,0.35,0.4,0.4,1.0,0.5,0.9,1.4,0.4,0.2,0.2,0.4,1.0,2.6,16.21
Jerome Allen,MIN,8.8,0.9,2.6,0.34299999999999997,0.2,0.8,0.303,0.6,1.8,0.361,0.39,0.6,0.9,0.722,0.1,0.5,0.6,1.2,0.5,0.1,0.8,1.0,2.6,15.6
DeSagana Diop,TOT,15.1,1.1,2.3,0.47750000000000004,0.0,0.0,0.0,1.1,2.3,0.47750000000000004,0.47750000000000004,0.4,0.9,0.43799999999999994,1.75,2.5,4.3,0.45,0.35,0.9,0.6,1.75,2.5999999999999996,14.79
George Zídek,TOT,6.25,0.75,2.3499999999999996,0.328,0.05,0.1,0.25,0.7,2.25,0.322,0.33699999999999997,1.05,1.2000000000000002,0.8320000000000001,0.5,1.05,1.5499999999999998,0.25,0.05,0.15000000000000002,0.4,1.0,2.5999999999999996,20.865000000000002
Jermaine Jackson,TOR,11.8,0.8500000000000001,2.3,0.3925,0.0,0.25,0.3055,0.8,2.1,0.407,0.402,0.85,1.05,0.7595000000000001,0.25,0.8,1.05,2.0,0.4,0.05,0.7,1.0,2.5999999999999996,14.47
Lou Amundson,TOT,11.25,1.05,2.5,0.4305,0.0,0.0,0.0,1.05,2.5,0.431,0.4305,0.45,1.175,0.3635,1.425,1.9,3.3,0.5,0.35,0.65,0.725,1.9500000000000002,2.575,15.535
Shavlik Randolph,PHI,8.433333333333334,1.0,2.3333333333333335,0.40633333333333327,0.0,0.0,0.0,1.0,2.3333333333333335,0.40633333333333327,0.40633333333333327,0.5666666666666668,0.9666666666666667,0.38366666666666666,1.1666666666666667,1.4333333333333333,2.566666666666667,0.3,0.3,0.43333333333333335,0.43333333333333335,1.3,2.566666666666667,22.106666666666666
Mike Wilks,TOT,11.633333333333333,0.9333333333333335,2.5,0.3773333333333333,0.16666666666666666,0.5666666666666668,0.273,0.7999999999999999,1.9666666666666668,0.4066666666666667,0.4083333333333334,0.5333333333333333,0.7333333333333333,0.799,0.30000000000000004,0.8666666666666667,1.2,1.2,0.5,0.03333333333333333,0.5666666666666668,1.0333333333333334,2.566666666666667,13.450000000000001
Steve Novak,TOT,5.733333333333334,0.8666666666666666,1.866666666666667,0.453,0.6999999999999998,1.4666666666666668,0.476,0.16666666666666666,0.39999999999999997,0.379,0.6393333333333333,0.13333333333333333,0.16666666666666666,0.6666666666666666,0.06666666666666667,0.6333333333333333,0.6666666666666666,0.13333333333333333,0.0,0.10000000000000002,0.10000000000000002,0.5,2.5666666666666664,21.243333333333332
Loy Vaught,DET,9.9,1.15,3.1500000000000004,0.3705,0.0,0.05,0.0,1.15,3.1,0.3775,0.3705,0.25,0.4,0.6655,0.8,2.25,3.0,0.3,0.25,0.15000000000000002,0.4,1.25,2.55,15.94
Muggsy Bogues,TOR,16.450000000000003,1.0,2.6,0.2195,0.1,0.44999999999999996,0.16649999999999998,0.9,2.05,0.228,0.231,0.5,0.55,0.45399999999999996,0.15,1.2,1.35,2.7,0.75,0.05,1.0,1.25,2.55,9.615
Kevin Ollie,ORL,7.7,0.6,1.95,0.20550000000000002,0.0,0.05,0.0,0.6,1.95,0.209,0.20550000000000002,1.3,2.2,0.5945,0.1,0.9,0.95,0.85,0.2,0.0,0.75,0.9,2.55,13.235
Morris Almond,UTA,7.25,0.8500000000000001,2.45,0.337,0.15000000000000002,0.55,0.272,0.7000000000000001,1.9,0.3555,0.369,0.6000000000000001,0.85,0.7375,0.2,0.65,0.7999999999999999,0.3,0.15000000000000002,0.1,0.4,0.8999999999999999,2.55,14.420000000000002
Aaron Gray,TOT,9.649999999999999,1.0,2.1,0.4775,0.0,0.0,0.0,1.0,2.1,0.481,0.4775,0.44999999999999996,0.7,0.6320000000000001,1.25,1.9,3.15,0.6499999999999999,0.3,0.25,0.7,1.7,2.55,16.985
Glen Rice,WAS,9.25,0.8,3.2,0.2485,0.35,1.45,0.2185,0.45,1.7000000000000002,0.275,0.299,0.65,0.8999999999999999,0.6905000000000001,0.4,0.95,1.3,0.5,0.25,0.05,0.6000000000000001,1.4000000000000001,2.55,12.745
Eric Mobley,MIL,12.9,1.05,2.15,0.4385,0.0,0.0,0.5,1.05,2.0999999999999996,0.4355,0.442,0.45,0.9,0.4945,0.8999999999999999,1.9500000000000002,2.8499999999999996,0.25,0.2,0.4,0.35,1.2,2.55,13.169999999999998
Sean Marks,PHO,6.25,0.95,2.15,0.434,0.05,0.25,0.125,0.95,1.9,0.482,0.44,0.6499999999999999,0.85,0.8160000000000001,0.25,1.2,1.45,0.1,0.1,0.4,0.2,1.25,2.55,20.915
Tim Legler,WAS,11.05,1.05,3.0999999999999996,0.3005,0.25,1.0,0.2,0.8,2.1500000000000004,0.347,0.331,0.25,0.35,0.625,0.3,0.7000000000000001,0.9,0.55,0.1,0.05,0.5,1.4,2.55,9.205
Greg Anderson,SAS,13.85,1.05,2.1,0.5035000000000001,0.0,0.0,0.0,1.05,2.1,0.51,0.5035000000000001,0.45,0.8,0.4535,1.25,2.5,3.85,0.30000000000000004,0.5,0.65,0.7,2.05,2.55,12.48
Lucas Nogueira,TOR,9.8,1.025,1.775,0.53975,0.05,0.17500000000000002,0.2115,0.975,1.6,0.5810000000000001,0.553,0.44999999999999996,0.75,0.5922499999999999,0.6749999999999999,1.6749999999999998,2.375,0.375,0.525,0.725,0.45,1.35,2.5250000000000004,18.6825
Herb Williams,NYK,9.785714285714286,1.1428571428571428,2.585714285714286,0.4327142857142857,0.0,0.014285714285714287,0.03571428571428571,1.1285714285714286,2.5714285714285716,0.4348571428571429,0.43314285714285716,0.2571428571428572,0.42857142857142855,0.6367142857142857,0.4857142857142857,1.3714285714285714,1.885714285714286,0.29999999999999993,0.22857142857142856,0.4857142857142857,0.4142857142857143,1.285714285714286,2.5142857142857147,14.712857142857144
